,text,dict,entities,biluo,has_entity
952,"developmental and life-course perspectives on crime suggest that contextual factors in life and events and choices throughout the life course influence patterns of delinquency (farrington, 2005; sampson & laub, 1993). sampson and laub’s (1993, 2005) age-graded life-course theory of crime and other social— control perspectives suggest that family and religion may be especially important influences on patterns of delinquency be-cause they are primary sources of social control, support and integration. in a recent study, petts (2009) used data from the nlsy79 to examine whether family and religious characteris-tics influence individual-level delinquency trajectories from early adolescence through young adulthood. the results suggest that residing with two parents deter youths from becoming de- linquent and that supportive parenting practices reduce their likelihood of becoming involved in delinquent behavior early in adolescence. although numerous studies have examined the relationship between family and religion on delinquency, there have not been studies of the relationship between parents, friends and religion on substance use among adults. this study examines the effects of social relationships, social integration and attendance at religious services on the number of drinks and cigarettes smoked per day among adults based on two waves of data of the americans’ changing lives survey.","{'entities': [(552, 562, 'DATASET_NAME')]}","[(552, 562, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
953,"health (indepth), a global network of research centers in africa, asia, and oceania that has established a data reposi-tory to enable sharing of fully documented, high-quality data sets (herbst et al., 2015). the indepth approach pro-vides solutions to some of the widely encountered barriers to data sharing.",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
954,"to this end we use a panel dataset of german banks. first, we estimate costand pro�t e�ciency scores with �nancial data. (in)e�ciency is the deviation froman optimal cost and pro�t obtained from stochastic panel frontier analysis (sfa)using �nancial data of individual banks. second, we observe pro�tability also frombank-speci�c �nancial accounts. third, we develop a hazard model to estimate abank's risk as the probability of default (pd). the hazard model in our context isa rating model, which uses the correlation between a set of risk drivers observed ina speci�c period and the default state observed some time after. thus, we measuree�ciency and performance directly at the �rm level instead of having to follow thetheoretical detour via competition.",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
955,"e.s. designed the study, collected the data,analyzed the data, and wrote the manuscript.m.w.s. collected the data, contributed to dis-cussion, and reviewed/edited the manuscript.e.g., f.l.b., and j.c. contributed to discus-sion and reviewed/edited the manuscript.",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
956,"the data come from the americans’ changing lives survey, a stratified, multistage area probability sample of non-institu-tionalized adults age 25 and older living in the coterminous united states with over-sampling of both adults age 60 and older and african americans. the wave 1 was conducted in 1986 and consisted of face-to-face interviews with 3617 respondents (representing 70% of sampled households and 68% of sampled individuals). wave 2 conducted in 1989, also involved face-to- face interviews with 2867 (83%) of wave 1 survivors. in 1994, approximately 7.5 years after baseline, wave 3 was conducted via telephone or face-to-face interviews with 2562 participants or their proxies (representing 83% of wave 1 survivors). addi-tional information on the study design is published elsewhere (house et al., 1994; house et al., 1990). the analysis for this study was based on data from t1 (1986) and t2 (1989).","{'entities': [(19, 55, 'DATASET_NAME')]}","[(19, 55, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
957,"neiss collects data on firearm related inju-ries treated in hospital emergency depart-ments. as a result, this report may underesti-mate the number of non-fatal, non-gswsbecause common types of non-gsws, such ascontusions, lacerations and burns, may havebeen treated in medical facilities other thanhospital emergency departments or may nothave required treatment by a medical profes-sional. neiss does provide a sensitive estimateof the number of non-fatal firearm injuries.19","{'entities': [(0, 5, 'DATASET_NAME')]}","[(0, 5, 'DATASET_NAME')]","['U-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
958,"our organization, the inter-university consortium for political and social research (icpsr), has addressed many of these challenges over the course of its 50+ year history, and in providing access to social and behavioral science data to researchers and instructors around the world, we have learned what works and what does not and which types of resources are the most helpful to promote data sharing. although we cannot say we have solved all of the problems raised in this issue, we have achieved some good outcomes and seek to share that experience to support oth-ers in moving forward with data sharing. we believe that openness and data sharing ultimately lead to better science, and thus our observations are oriented toward providing access as widely as possible.",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
959,"table 4 demonstrates how the data provided here can beused to characterize a population and predict outcomes overtime. with data from appendix a, the distribution of thesummary performance score in one-thousand 80-year-oldmen is shown in column 2. further, with data from appen-dix a on the proportion of nondisabled persons, column 3shows the actual number expected to be nondisabled. theprobability of death at 1 year is estimated when age, sex,and summary performance score are inserted into the firstequation listed in appendix c. the number of men surviv-ing at each level of performance score can then be calcu-lated. the probability of mobility disability is then estimatedwhen age, sex, and summary performance score are inserted",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
960,"we would like to thank mr art mcdonald, director, and mseileen kessler, statistician and project oycer, division of haz-ard and injury data systems, and other stav of the unitedstates consumer product safety commission for theirassistance in providing surveillance data on non-fatal firearmrelated injuries using the neiss. we also thank dr paul hblackman of the national rifle association for his helpfulreview and comments regarding this manuscript. lastly, wethank mr steve james and mr kevin webb of the oyce of sta-tistics and programming, national center for injury preventionand control for their assistance in data preparation.",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
961,"a look on the data generation process con�rms the necessity to account for theinterdependence of risk, return and e�ciency. performance and e�ciency are bothcalculated from data which refer to the same �nancial statement. for accounting rea-sons, the di�erent balance sheet and pro�t and loss account positions are correlated.for example, accounting rules imply that loan loss provisions are linked to pro�ts,which in turn are linked to equity capital. data from all three accounts of the exam-ple typically enter both, the e�ciency variable and the performance variable (pdor pro�ts). thus already from a static perspective, e�ciency, pd and pro�ts are aconglomerate of correlated variables and are therefore correlated among themselves.",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
962,"interaction at t2. this interaction indicates that those people who have positive relationships with their mothers and fre-quently attend religious services are significantly less likely to drink heavily. this interaction supports our hypothesis that family and religion interact to reduce substance use. however, with the interaction term included, there is very little variance explained in number of cigarettes and number of drinks per day (data not shown, available upon request from author).",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
963,data were expressed as mean� sd ormedian (range). differences in serum mir-143 levels were analysed using unpairedstudent’s t test (between two groups) orone-way analysis of variance (anova;between three groups). pearson’s correlationanalysis was used to analyse the relationshipbetween serum mir-143 levels and clinicalscores. receiver-operating characteristic(roc) curves were used to assess the,{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
964,"methods: participants for this study were drawn from the national longitudinal study ofadolescent health (addhealth) data set, a community-based sample of 20,728 adolescents fol-lowed from adolescence through early adulthood. multilevel models were used to assess how eachproblem affected the level and rate of change in the other problem over time; gender was consid-ered as a possible moderator of these associations.","{'entities': [(53, 125, 'DATASET_NAME')]}","[(53, 125, 'DATASET_NAME')]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'I-DATASET_NAME', 'L-DATASET_NAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",True
965,"we thank the staff and participants of thearic study for their important contributions.we also thank yang ning, department of bio-statistics, johns hopkins bloomberg school ofpublic health, for assistance with the graphicaldisplay of the data.",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
966,"4 peters kd, kochanek kd, murphy sl. deaths: final data for1997. national vital statistics reports 1999;47(19):68–9.",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
967,"in this article, we take up some of the barriers noted by the authors in this issue, in order of their occurrence in the research data life cycle: informed consent, data management, data dissemination, and validation of contributions. we pro-vide comments and suggestions which we hope are of value to colleagues in low- and middle-income countries as they address the challenges during these phases of the work. we close with sections on best practices and educational implica-tions and offer relevant resources for further review.",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
968,"since the e�ects from either shock will not be con�ned to one period only. in con-trast, we expect complex patterns of contemporaneous and lagged interactions be-tween both variables, which can hardly be modeled with a priori knowledge. away to deal with endogeneity and complex lag structures are vector autoregression(var) models. var models were originally proposed by sims (1980) as an alterna-tive to structural models. the major di�erence between var models and structuralmodels lies in the model building process. structural models heavily rely on a prioriknowledge, whereas var models are more data-driven.4 in our case, var mod-els have bene�ts compared to structural models because the relationship betweenperformance and e�ciency is expected to be complex. at the same time there islittle (or no) a priori knowledge about the exact lag structure. in the following wetherefore estimate a (two-variable) var model for e�ciency and performance.",{'entities': []},[],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False
